url,full_title_tesim,spotlight_upload_attribution_tesim,spotlight_upload_date_tesim
http://library.ucsd.edu/dc/object/bb5223377c/_2_2.jpg,"Locus 802, Area F, Area Stratum F1a, FILL",,
http://library.ucsd.edu/dc/object/bb7714862x/_2_2.jpg,"Locus R09L005, Area R, Area Stratum R2b, SLAG LAYER",,
http://library.ucsd.edu/dc/object/bb3209706c/_3_2.jpg,"Locus R09L029, Area R, Area Stratum R1b, FILL",,
http://library.ucsd.edu/dc/object/bb4745550p/_9_2.jpg,"Locus 1507, Area T, Area Stratum T1b, WALL COLL W/ FILL",,
http://library.ucsd.edu/dc/object/bb0274521h/_4_2.jpg,"Locus R09L038, Area R, Area Stratum R1b, FILL",,
http://library.ucsd.edu/dc/object/bb53257628/_2_2.jpg,"Locus 721, Area M, Area Stratum 2a",,
http://library.ucsd.edu/dc/object/bb1707984c/_2_2.jpg,"Locus 670, Area M, Area Stratum M4, SLAG LAYER",,
http://library.ucsd.edu/dc/object/bb40629513/_2_2.jpg,"Locus 671, Area M, Area Stratum M4, SLAG LAYER",,
http://library.ucsd.edu/dc/object/bb0411044z/_6_2.jpg,"Locus 296, Area S, Area Stratum I, SILTY SED",,
http://library.ucsd.edu/dc/object/bb6315531b/_4_2.jpg,"Locus 504, Area M, Area Stratum Ib",,
http://library.ucsd.edu/dc/object/bb9728532s/_3_2.jpg,"Locus 103, Area A, Area Stratum IIb, FILL",,
http://library.ucsd.edu/dc/object/bb9830920g/_3_2.jpg,"Locus w09l078, Area W, Area Stratum 2AI, FILL",,
http://library.ucsd.edu/dc/object/bb9114192s/_2_2.jpg,"Locus R09L069, Area R, Area Stratum R1a, WALL COLLAPSE",,
http://library.ucsd.edu/dc/object/bb4131211t/_3_2.jpg,"Locus 44, Area A, Area Stratum Ib, FILL",,
http://library.ucsd.edu/dc/object/bb85339829/_2_2.jpg,"Locus 290, Area S, Area Stratum II B, WALL",,
http://library.ucsd.edu/dc/object/bb2731882v/_8_2.jpg,"Locus 1517, Area T, Area Stratum T1b, FILL",,
http://library.ucsd.edu/dc/object/bb6895741g/_4_2.jpg,"Locus 1551, Area T, Area Stratum T2a, FILL",,
http://library.ucsd.edu/dc/object/bb4882075m/_2_2.jpg,"Locus 160, Area A, Area Stratum A1b, FILL",,
http://library.ucsd.edu/dc/object/bb02403958/_2_2.jpg,"Locus 855, Area F, Area Stratum F2a, FILL",,
http://library.ucsd.edu/dc/object/bb35168729/_4_2.jpg,"Locus 1596, Area T, Area Stratum T3, FILL",,
http://library.ucsd.edu/dc/object/bb5428156r/_2_2.jpg,"Locus R09L013, Area R, Area Stratum R1b, FILL",,
http://library.ucsd.edu/dc/object/bb1673851k/_3_2.jpg,"Locus 1521, Area T, Area Stratum T2a, ASH LAYER",,
http://library.ucsd.edu/dc/object/bb15032020/_4_2.jpg,"Locus R09L096, Area R, Area Stratum R3a, SLAG LAYER",,
http://library.ucsd.edu/dc/object/bb4335992p/_7_2.jpg,"Locus 274, Area S, Area Stratum I, SILTY SED",,
http://library.ucsd.edu/dc/object/bb4540770s/_5_2.jpg,"Locus 337, Area S, Area Stratum II B, SURFACE",,
http://library.ucsd.edu/dc/object/bb89776695/_2_2.jpg,"Locus R09L095, Area R, Area Stratum R2b, WALL",,
http://library.ucsd.edu/dc/object/bb39605649/_2_2.jpg,"Locus R09L092, Area R, Area Stratum R3a, ASH LAYER",,
http://library.ucsd.edu/dc/object/bb4438383m/_4_2.jpg,"Locus 322, Area S, Area Stratum II A, FILL",,
http://library.ucsd.edu/dc/object/bb5394020d/_2_2.jpg,"Locus R09L142, Area R, Area Stratum R3a, INSTALLATION",,
http://library.ucsd.edu/dc/object/bb7748992m/_7_2.jpg,"Locus w09l055, Area W, Area Stratum IA, WALL COLL W/ FILL",,
http://library.ucsd.edu/dc/object/bb21175406/_2_2.jpg,"Locus 905, Area F, Area Stratum F2, SLAG LAYER",,
http://library.ucsd.edu/dc/object/bb0001485f/_5_2.jpg,"Locus 95, Area A, Area Stratum IVa, FILL",,
http://library.ucsd.edu/dc/object/bb5598799x/_4_2.jpg,"Locus R09L034, Area R, Area Stratum R1b, FILL",,
http://library.ucsd.edu/dc/object/bb1776239n/_2_2.jpg,"Locus 685, Area M, Area Stratum M1b",,
http://library.ucsd.edu/dc/object/bb2049280d/_4_2.jpg,"Locus 56, Area A, Area Stratum III, ASHFILL",,
http://library.ucsd.edu/dc/object/bb4301861g/_2_2.jpg,"Locus w09l088, Area W, Area Stratum 2BII FLOOR 1, FILL",,
http://library.ucsd.edu/dc/object/bb7646604s/_7_2.jpg,"Locus w09l099, Area W, Area Stratum 3, ASH LAYER",,
http://library.ucsd.edu/dc/object/bb03086507/_2_2.jpg,"Locus 900, Area F, Area Stratum F2b, FILL",,
http://library.ucsd.edu/dc/object/bb7544211r/_11_2.jpg,"Locus 275, Area S, Area Stratum I, SILTY SED",,
http://library.ucsd.edu/dc/object/bb5667064j/_4_2.jpg,"Locus 14, Area A, Area Stratum IIa, FILL",,
http://library.ucsd.edu/dc/object/bb6042491n/_3_2.jpg,"Locus R09L125, Area R, Area Stratum R1a, FILL",,
http://library.ucsd.edu/dc/object/bb0308651r/_5_2.jpg,"Locus w09l116, Area W, Area Stratum 2BI, WALL COLLAPSE",,
http://library.ucsd.edu/dc/object/bb32438306/_2_2.jpg,"Locus 1831, Area R, Area Stratum R2a-b, FILL OVER SURFACE",,
http://library.ucsd.edu/dc/object/bb7168783f/_9_2.jpg,"Locus R09L129, Area R, Area Stratum R2a/R2b, FLOOR",,
http://library.ucsd.edu/dc/object/bb7885514m/_2_2.jpg,"Locus 613, Area M, Area Stratum M1b, FILL",,
http://library.ucsd.edu/dc/object/bb1503205j/_2_2.jpg,"Locus 1814, Area R, Area Stratum R2a-b, FILL",,
http://library.ucsd.edu/dc/object/bb46090308/_4_2.jpg,"Locus 84, Area A, Area Stratum IIb, FILL",,
http://library.ucsd.edu/dc/object/bb9421361w/_3_2.jpg,"Locus 1838, Area R, Area Stratum R1a, TOP SOIL",,
http://library.ucsd.edu/dc/object/bb0035611p/_2_2.jpg,"Locus 612, Area M, Area Stratum M2a/2b, SLAG LAYER",,
http://library.ucsd.edu/dc/object/bb9557880j/_4_2.jpg,"Locus 1567, Area T, Area Stratum T3, SLAG LAYER",,
http://library.ucsd.edu/dc/object/bb4609031s/_2_2.jpg,"Locus R09L130, Area R, Area Stratum R3a, SLAG LAYER",,
http://library.ucsd.edu/dc/object/bb47114221/_4_2.jpg,"Locus w09l083, Area W, Area Stratum 2AI, FILL",,
http://library.ucsd.edu/dc/object/bb97285339/_2_2.jpg,"Locus 26, Area A, Area Stratum IIb, FILL",,
http://library.ucsd.edu/dc/object/bb1161903q/_3_2.jpg,"Locus R09L047, Area R, Area Stratum R3a, SLAG LAYER",,
http://library.ucsd.edu/dc/object/bb2049282f/_2_2.jpg,"Locus 1804, Area R, Area Stratum R1b, WALL COLLAPSE",,
http://library.ucsd.edu/dc/object/bb3755781m/_2_2.jpg,"Locus 732, Area M, Area Stratum M2b",,
http://library.ucsd.edu/dc/object/bb8192683z/_2_2.jpg,"Locus R09L014, Area R, Area Stratum R1a, WALL COLLAPSE",,
http://library.ucsd.edu/dc/object/bb0240392q/_6_2.jpg,"Locus 1547, Area T, Area Stratum T2a, ASH LAYER",,
http://library.ucsd.edu/dc/object/bb5018594p/_7_2.jpg,"Locus 1559, Area T, Area Stratum T2a, ASHFILL",,
http://library.ucsd.edu/dc/object/bb1707985w/_4_2.jpg,"Locus w09l071, Area W, Area Stratum 2AI",,
http://library.ucsd.edu/dc/object/bb33462188/_2_2.jpg,"Locus 632, Area M, Area Stratum M2b, WALL",,
http://library.ucsd.edu/dc/object/bb4335989t/_2_2.jpg,"Locus 883, Area F, Area Stratum F2a, ASH LAYER",,
http://library.ucsd.edu/dc/object/bb7510082z/_2_2.jpg,"Locus 727, Area M, Area Stratum M2a",,
http://library.ucsd.edu/dc/object/bb52916300/_2_2.jpg,"Locus 848, Area F, Area Stratum F1a, TOP SOIL",,
http://library.ucsd.edu/dc/object/bb9250714v/_2_2.jpg,"Locus 667, Area M, Area Stratum M4, SLAG LAYER",,
http://library.ucsd.edu/dc/object/bb5086853d/_3_2.jpg,"Locus 734, Area M, Area Stratum 2a",,
http://library.ucsd.edu/dc/object/bb63837930/_3_2.jpg,"Locus 23, Area A, Area Stratum Ib, FILL",,
http://library.ucsd.edu/dc/object/bb9796792d/_2_2.jpg,"Locus 886, Area F, Area Stratum BR, FILL",,
http://library.ucsd.edu/dc/object/bb66568299/_2_2.jpg,"Locus 1809, Area R, Area Stratum R2a, INSTALLATION",,
http://library.ucsd.edu/dc/object/bb9250715c/_2_2.jpg,"Locus w09l077, Area W, Area Stratum 2AI, WALL",,
http://library.ucsd.edu/dc/object/bb3824043c/_3_2.jpg,"Locus 334, Area S, Area Stratum II A, FILL",,
http://library.ucsd.edu/dc/object/bb9489625z/_2_2.jpg,"Locus 1834, Area R, Area Stratum R2b, FILL OVER SURFACE",,
http://library.ucsd.edu/dc/object/bb4199470p/_2_2.jpg,"Locus 803, Area F, Area Stratum F1a, FILL",,
http://library.ucsd.edu/dc/object/bb02745200/_2_2.jpg,"Locus 1812, Area R, Area Stratum R2b, WALL",,
http://library.ucsd.edu/dc/object/bb14008112/_3_2.jpg,"Locus 1601, Area T, Area Stratum T3, SLAG LAYER",,
http://library.ucsd.edu/dc/object/bb0103871v/_4_2.jpg,"Locus 699, Area M, Area Stratum M1b",,
http://library.ucsd.edu/dc/object/bb0138002m/_3_2.jpg,"Locus R09L007, Area R, Area Stratum R2b, WALL",,
http://library.ucsd.edu/dc/object/bb1298423t/_2_2.jpg,"Locus R09L118, Area R, Area Stratum R1b, FILL",,
http://library.ucsd.edu/dc/object/bb4267734j/_12_2.jpg,"Locus R09L056, Area R, Area Stratum R2a/R2b, FLOOR",,
http://library.ucsd.edu/dc/object/bb59742345/_2_2.jpg,"Locus 617, Area M, Area Stratum M2, SLAG LAYER",,
http://library.ucsd.edu/dc/object/bb5325765t/_2_2.jpg,"Locus w09l027, Area W, Area Stratum 2BI, WALL",,
http://library.ucsd.edu/dc/object/bb5905971f/_5_2.jpg,"Locus R09L057, Area R, Area Stratum R1b/R2a, ASH LAYER",,
http://library.ucsd.edu/dc/object/bb6110752z/_4_2.jpg,"Locus w09l098, Area W, Area Stratum IB, FILL",,
http://library.ucsd.edu/dc/object/bb6110750x/_6_2.jpg,"Locus 1578, Area T, Area Stratum T2b, FILL",,
http://library.ucsd.edu/dc/object/bb9489621w/_2_2.jpg,"Locus R09L050, Area R, Area Stratum R1b, FILL",,
http://library.ucsd.edu/dc/object/bb5496410w/_2_2.jpg,"Locus 842, Area F, Area Stratum F2a, FILL",,
http://library.ucsd.edu/dc/object/bb50527226/_2_2.jpg,"Locus 748, Area M, Area Stratum M2b",,
http://library.ucsd.edu/dc/object/bb9523752w/_3_2.jpg,"Locus 29, Area A, Area Stratum IIb, FILL",,
http://library.ucsd.edu/dc/object/bb1605594w/_2_2.jpg,"Locus 894, Area F, Area Stratum F2b, MUDBRICK FILL",,
http://library.ucsd.edu/dc/object/bb48479426/_2_2.jpg,"Locus 729, Area M, Area Stratum M2",,
http://library.ucsd.edu/dc/object/bb1981020m/_7_2.jpg,"Locus R09L049, Area R, Area Stratum R1b, FILL",,
http://library.ucsd.edu/dc/object/bb5359890x/_2_2.jpg,"Locus 53, Area A, Area Stratum III, ASH LAYER",,
http://library.ucsd.edu/dc/object/bb0138000k/_3_2.jpg,"Locus 96, Area A, Area Stratum IVb, FILL",,
http://library.ucsd.edu/dc/object/bb0547563m/_2_2.jpg,"Locus 1853, Area R, Area Stratum R3a, FILL",,
http://library.ucsd.edu/dc/object/bb5359893g/_5_2.jpg,"Locus R09L073, Area R, Area Stratum R3a, SLAG LAYER",,
http://library.ucsd.edu/dc/object/bb4950332v/_4_2.jpg,"Locus 74, Area A, Area Stratum IIb, FILL",,
http://library.ucsd.edu/dc/object/bb18786320/_2_2.jpg,"Locus 754, Area M, Area Stratum M2b",,
http://library.ucsd.edu/dc/object/bb17762384/_4_2.jpg,"Locus 698, Area M, Area Stratum M1b",,
http://library.ucsd.edu/dc/object/bb14008133/_2_2.jpg,"Locus 653, Area M, Area Stratum M2a, SLAG LAYER",,
http://library.ucsd.edu/dc/object/bb48820722/_2_2.jpg,"Locus 1545, Area T, Area Stratum T2b, WALL",,
http://library.ucsd.edu/dc/object/bb6076624h/_4_2.jpg,"Locus w09l126, Area W, Area Stratum 2AI, ASHFILL",,
http://library.ucsd.edu/dc/object/bb5803582g/_2_2.jpg,"Locus 1827, Area R, Area Stratum R3a, SLAG LAYER",,
http://library.ucsd.edu/dc/object/bb4882071j/_2_2.jpg,"Locus R09L080, Area R, Area Stratum R1b, WALL COLLAPSE",,
http://library.ucsd.edu/dc/object/bb0479299f/_2_2.jpg,"Locus R09L018, Area R, Area Stratum R1a, FILL",,
http://library.ucsd.edu/dc/object/bb9318972r/_6_2.jpg,"Locus 624, Area M, Area Stratum M1b, FILL",,
http://library.ucsd.edu/dc/object/bb8329204r/_3_2.jpg,"Locus 54, Area A, Area Stratum III, ASHFILL",,
http://library.ucsd.edu/dc/object/bb02062639/_2_2.jpg,"Locus 912, Area F, Area Stratum BR, FILL",,
http://library.ucsd.edu/dc/object/bb9626141s/_14_2.jpg,"Locus w09l103, Area W, Area Stratum 2BII FLOOR 1, FLOOR",,
http://library.ucsd.edu/dc/object/bb1093645z/_9_2.jpg,"Locus 305, Area S, Area Stratum I/II A, SILTY SED",,
http://library.ucsd.edu/dc/object/bb32097029/_6_2.jpg,"Locus w09l127, Area W, Area Stratum 2A FLOOR, FILL",,
http://library.ucsd.edu/dc/object/bb7373561j/_2_2.jpg,"Locus 902, Area F, Area Stratum F2, SLAG LAYER",,
http://library.ucsd.edu/dc/object/bb85681111/_2_2.jpg,"Locus 804, Area F, Area Stratum F1a, WALL COLLAPSE",,
http://library.ucsd.edu/dc/object/bb71005232/_2_2.jpg,"Locus 602, Area M, Area Stratum M2, FILL OVER SURFACE",,
http://library.ucsd.edu/dc/object/bb57694520/_2_2.jpg,"Locus 869, Area F, Area Stratum F2a, STONE BASIN",,
http://library.ucsd.edu/dc/object/bb73735643/_2_2.jpg,"Locus 1591, Area T, Area Stratum T3, DOOR SOCKET",,
http://library.ucsd.edu/dc/object/bb76807336/_5_2.jpg,"Locus 36, Area A, Area Stratum III, ASHFILL",,
http://library.ucsd.edu/dc/object/bb03427826/_5_2.jpg,"Locus 1542, Area T, Area Stratum T2b, ASH LAYER",,
http://library.ucsd.edu/dc/object/bb2663626r/_2_2.jpg,"Locus 832, Area F, Area Stratum F1a, TOP SOIL",,
http://library.ucsd.edu/dc/object/bb09912522/_4_2.jpg,"Locus R09L040, Area R, Area Stratum R1a, WALL COLLAPSE",,
http://library.ucsd.edu/dc/object/bb5632931c/_4_2.jpg,"Locus 1516, Area T, Area Stratum T1b, WALL COLLAPSE",,
http://library.ucsd.edu/dc/object/bb2595363d/_2_2.jpg,"Locus w09l065, Area W, Area Stratum 2AI, FILL",,
http://library.ucsd.edu/dc/object/bb49503290/_2_2.jpg,"Locus w09l101, Area W, Area Stratum 2AII, STAIRS",,
http://library.ucsd.edu/dc/object/bb3789911x/_3_2.jpg,"Locus 41, Area A, Area Stratum III, FILL",,
http://library.ucsd.edu/dc/object/bb52233739/_6_2.jpg,"Locus 1504, Area T, Area Stratum T1b, WALL COLL W/ FILL",,
http://library.ucsd.edu/dc/object/bb43359915/_2_2.jpg,"Locus 630, Area M, Area Stratum M2a, FILL",,
http://library.ucsd.edu/dc/object/bb8397466d/_3_2.jpg,"Locus 633, Area M, Area Stratum M1b, FILL",,
http://library.ucsd.edu/dc/object/bb8431592t/_9_2.jpg,"Locus w09l095, Area W, Area Stratum 2BII, FILL",,
http://library.ucsd.edu/dc/object/bb76807357/_5_2.jpg,"Locus 1582, Area T, Area Stratum T3, FILL",,
http://library.ucsd.edu/dc/object/bb0581691h/_2_2.jpg,"Locus 874, Area F, Area Stratum F2a, FILL",,
http://library.ucsd.edu/dc/object/bb68274859/_2_2.jpg,"Locus 868, Area F, Area Stratum F2a, ASH LAYER",,
http://library.ucsd.edu/dc/object/bb20151559/_2_2.jpg,"Locus 1505, Area T, Area Stratum T2b, WALL",,
http://library.ucsd.edu/dc/object/bb09912501/_4_2.jpg,"Locus w09l115, Area W, Area Stratum 3, FILL",,
http://library.ucsd.edu/dc/object/bb7441820t/_4_2.jpg,"Locus 83, Area A, Area Stratum IIb, FILL",,
http://library.ucsd.edu/dc/object/bb9626143t/_4_2.jpg,"Locus R09L093, Area R, Area Stratum R3a, SLAG LAYER",,
http://library.ucsd.edu/dc/object/bb3721653z/_2_2.jpg,"Locus 694, Area M, Area Stratum M1a",,
http://library.ucsd.edu/dc/object/bb3380352k/_3_2.jpg,"Locus R09L143, Area R, Area Stratum R2b, FLOOR",,
http://library.ucsd.edu/dc/object/bb8295071b/_3_2.jpg,"Locus R09L083, Area R, Area Stratum R1b, FILL",,
http://library.ucsd.edu/dc/object/bb5598800c/_2_2.jpg,"Locus 157, Area A, Area Stratum A2a, FURNACE FRAGMENT",,
http://library.ucsd.edu/dc/object/bb0206265b/_5_2.jpg,"Locus 1553, Area T, Area Stratum T2a, FILL",,
http://library.ucsd.edu/dc/object/bb7373563k/_3_2.jpg,"Locus 177, Area A, Area Stratum A1b, FILL",,
http://library.ucsd.edu/dc/object/bb8568109p/_4_2.jpg,"Locus 49, Area A, Area Stratum IIb, FILL",,
http://library.ucsd.edu/dc/object/bb9592013k/_5_2.jpg,"Locus 28, Area A, Area Stratum IIa, ASHFILL",,
http://library.ucsd.edu/dc/object/bb1776240g/_2_2.jpg,"Locus 1847, Area R, Area Stratum R3a, METALLURGY LAYER",,
http://library.ucsd.edu/dc/object/bb3380350j/_2_2.jpg,"Locus 619, Area M, Area Stratum M2a, SLAG LAYER",,
